,employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
34195,71091,Analytics,region_22,,m,other,1,23,3,1,0,0,82,0
34207,20964,Operations,region_22,Bachelor's,m,sourcing,1,29,3,1,0,0,64,0
34238,16463,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,30,3,1,0,0,54,0
34254,49524,Analytics,region_3,Bachelor's,m,sourcing,2,29,3,1,0,0,85,0
34266,64910,Operations,region_22,Bachelor's,f,other,1,28,3,1,0,0,64,0
34276,71088,Finance,region_20,Bachelor's,f,sourcing,2,27,5,1,0,1,74,1
34281,70611,Sales & Marketing,region_2,,m,sourcing,2,22,3,1,0,0,48,0
34287,8074,Sales & Marketing,region_22,Bachelor's,f,other,1,28,3,1,0,0,52,0
34289,57581,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,25,3,1,0,0,52,0
34302,41313,Procurement,region_11,Bachelor's,f,sourcing,1,26,3,1,0,0,67,0
34310,20975,Operations,region_25,Bachelor's,m,sourcing,1,26,3,1,0,0,61,0
34321,50553,Finance,region_7,Bachelor's,f,other,1,28,3,1,0,0,57,0
34322,55851,Procurement,region_2,Bachelor's,f,sourcing,1,23,3,1,0,0,67,0
34324,36524,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,24,3,1,0,0,50,0
34337,7826,HR,region_16,Below Secondary,f,other,1,25,5,1,1,0,51,0
34343,60118,Sales & Marketing,region_34,Bachelor's,m,other,1,29,5,1,1,0,48,0
34370,16967,HR,region_16,Below Secondary,m,other,1,22,5,1,1,0,45,0
34384,46510,HR,region_22,Below Secondary,f,sourcing,1,21,3,1,0,0,47,0
34396,23223,Operations,region_7,Bachelor's,m,other,1,29,3,1,0,0,57,0
34406,37655,Technology,region_22,Below Secondary,m,sourcing,1,22,4,1,1,0,81,1
34410,58365,Operations,region_2,Bachelor's,f,other,1,24,5,1,1,0,64,0
34415,38062,Sales & Marketing,region_1,Bachelor's,f,other,1,29,5,1,1,0,48,1
34424,74574,Sales & Marketing,region_7,Bachelor's,m,other,2,27,3,1,0,0,54,0
34490,35621,Analytics,region_23,Bachelor's,m,other,2,31,3,1,0,0,84,0
34504,23715,Operations,region_13,Bachelor's,m,sourcing,1,25,3,1,0,0,59,0
34524,6579,Analytics,region_34,Bachelor's,m,other,2,30,3,1,0,0,83,0
34525,63647,Sales & Marketing,region_2,,f,other,1,25,5,1,1,0,51,0
34534,1082,Operations,region_26,Bachelor's,m,sourcing,1,27,3,1,0,0,62,0
34535,77199,Sales & Marketing,region_32,Bachelor's,m,sourcing,1,25,3,1,0,0,50,0
34541,54671,Technology,region_13,Bachelor's,m,other,1,29,4,1,1,0,78,0
34569,42448,Sales & Marketing,region_28,Bachelor's,f,other,1,28,1,1,0,0,50,0
34576,22825,Operations,region_11,Bachelor's,f,sourcing,1,28,3,1,0,0,60,0
34589,54757,Technology,region_7,Master's & above,f,other,1,31,3,1,0,0,80,0
34597,1260,Analytics,region_22,Bachelor's,f,other,1,28,5,1,1,0,86,1
34603,37438,HR,region_22,Below Secondary,m,other,1,22,5,1,1,0,47,0
34616,50748,Sales & Marketing,region_15,Bachelor's,f,sourcing,1,30,3,1,1,0,45,0
34622,17865,Technology,region_15,Bachelor's,f,other,1,30,3,1,1,0,77,0
34631,24461,Legal,region_12,Bachelor's,f,sourcing,1,26,4,1,1,0,59,0
34647,6271,Sales & Marketing,region_7,,m,sourcing,1,26,3,1,0,0,48,0
34655,40807,Sales & Marketing,region_25,,m,other,1,24,3,1,0,0,49,0
34669,68753,Sales & Marketing,region_31,,m,other,1,28,3,1,0,0,53,0
34670,40625,Sales & Marketing,region_25,Bachelor's,m,sourcing,1,27,5,1,1,0,51,0
34680,13013,Legal,region_22,Bachelor's,m,sourcing,1,33,3,1,0,0,60,0
34697,47426,Technology,region_17,Bachelor's,m,other,1,28,3,1,0,0,82,0
34698,49870,Operations,region_7,Bachelor's,f,sourcing,2,27,3,1,0,0,59,0
34702,10390,Technology,region_27,Below Secondary,f,other,1,23,3,1,0,0,82,0
34710,49205,Operations,region_26,Bachelor's,f,sourcing,2,25,3,1,0,0,63,0
34740,42863,Operations,region_2,Bachelor's,m,sourcing,1,26,3,1,0,0,61,0
34757,32297,Sales & Marketing,region_15,Bachelor's,m,referred,1,27,5,1,0,0,49,0
34775,53646,Technology,region_27,Bachelor's,m,sourcing,1,25,3,1,0,0,76,0
34782,3446,Procurement,region_16,Bachelor's,m,other,1,30,3,1,0,0,75,0
34795,10053,Sales & Marketing,region_31,Bachelor's,f,other,2,28,3,1,0,0,46,0
34805,59533,Procurement,region_2,Below Secondary,m,sourcing,2,23,3,1,0,0,69,0
34807,12085,Legal,region_11,Bachelor's,m,sourcing,1,32,3,1,0,0,60,0
34810,75155,Sales & Marketing,region_27,Bachelor's,f,other,1,25,3,1,0,0,47,0
34831,28359,Sales & Marketing,region_23,Bachelor's,m,other,1,25,3,1,0,0,52,0
34832,8522,HR,region_22,Below Secondary,m,sourcing,1,22,3,1,1,0,51,0
34836,55797,Technology,region_26,Bachelor's,m,other,2,29,3,1,0,0,77,0
34837,73331,Analytics,region_19,Bachelor's,m,other,2,26,3,1,1,0,92,0
34852,52616,Analytics,region_22,Bachelor's,m,referred,1,27,3,1,0,0,88,0
34897,21009,Legal,region_13,Bachelor's,m,other,1,27,3,1,0,0,57,0
34901,24860,Legal,region_22,Below Secondary,m,other,1,25,3,1,0,0,61,0
34923,49858,Operations,region_30,Below Secondary,m,other,1,23,5,1,1,0,59,1
34955,59782,Operations,region_2,Bachelor's,f,other,1,29,3,1,0,0,61,0
34965,8616,Procurement,region_8,Master's & above,m,sourcing,1,30,3,1,0,0,67,0
34979,34619,Operations,region_13,Bachelor's,m,sourcing,1,28,5,1,1,0,64,0
35004,34117,Operations,region_30,Below Secondary,m,sourcing,1,23,5,1,1,0,57,0
35043,31999,Finance,region_2,Below Secondary,f,other,1,23,3,1,0,0,60,0
35051,45488,R&D,region_15,Bachelor's,m,other,2,35,3,1,0,0,87,0
35061,4456,Analytics,region_26,Bachelor's,m,other,1,27,4,1,1,1,86,0
35064,76805,Technology,region_7,Below Secondary,m,sourcing,1,25,3,1,0,0,79,0
35068,36216,Analytics,region_22,Bachelor's,m,other,2,28,5,1,1,0,85,0
35070,77569,Sales & Marketing,region_7,Bachelor's,m,sourcing,2,25,3,1,0,0,51,0
35088,51442,Procurement,region_22,Bachelor's,m,sourcing,2,27,5,1,1,0,70,0
35089,38125,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,26,5,1,1,0,49,0
35147,45994,Technology,region_17,Bachelor's,m,other,1,30,5,1,1,0,80,0
35161,57368,HR,region_16,Bachelor's,m,other,2,29,3,1,0,0,47,0
35173,48552,Operations,region_11,Bachelor's,m,other,1,27,5,1,1,0,59,1
35181,61415,Procurement,region_15,Bachelor's,m,other,1,30,3,1,0,0,74,0
35201,52810,Procurement,region_5,Bachelor's,f,sourcing,1,29,3,1,0,0,74,0
35250,50628,Technology,region_2,,f,sourcing,1,29,3,1,0,0,83,0
35263,3404,Sales & Marketing,region_22,Bachelor's,m,other,4,29,3,1,0,0,49,0
35265,44761,Finance,region_34,Bachelor's,m,other,1,28,3,1,1,0,60,0
35280,44781,Sales & Marketing,region_4,Bachelor's,m,other,1,27,5,1,1,0,47,1
35284,45795,Procurement,region_7,Bachelor's,f,sourcing,2,29,3,1,0,0,67,0
35289,62536,Technology,region_3,Bachelor's,m,other,4,27,4,1,1,0,76,0
35291,66269,Sales & Marketing,region_16,Bachelor's,m,sourcing,2,25,3,1,0,0,51,0
35310,52730,Sales & Marketing,region_27,Bachelor's,m,other,1,32,5,1,1,0,45,0
35312,15921,Operations,region_22,Bachelor's,f,other,1,24,3,1,0,0,59,0
35317,61675,Technology,region_28,Bachelor's,m,sourcing,1,30,5,1,1,1,76,0
35329,35235,Sales & Marketing,region_31,Bachelor's,m,other,1,28,3,1,0,0,47,0
35340,59410,Finance,region_26,Bachelor's,m,sourcing,1,31,3,1,0,0,64,0
35347,52058,Operations,region_26,Bachelor's,f,other,1,29,5,1,1,0,59,0
35351,33915,Sales & Marketing,region_20,Bachelor's,m,sourcing,1,28,3,1,0,0,49,0
35352,22197,Technology,region_2,Bachelor's,f,sourcing,1,20,3,1,0,0,86,0
35368,40986,Sales & Marketing,region_28,Bachelor's,m,other,1,25,5,1,1,0,47,0
35388,61484,Procurement,region_13,Bachelor's,m,other,3,26,3,1,0,0,69,0
35409,75506,Sales & Marketing,region_2,,m,sourcing,2,24,3,1,0,0,49,0
35424,6679,Finance,region_22,Bachelor's,m,other,1,29,5,1,1,0,62,0
35458,78026,Sales & Marketing,region_12,Bachelor's,m,other,1,28,3,1,0,0,45,0
35471,46182,Sales & Marketing,region_2,Bachelor's,m,other,1,25,5,1,1,0,48,1
35485,27079,Sales & Marketing,region_29,Bachelor's,m,other,2,28,3,1,0,0,51,0
35490,51140,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,24,3,1,0,0,52,0
35515,51804,Sales & Marketing,region_29,Bachelor's,m,other,1,25,3,1,0,0,49,0
35526,68290,Technology,region_6,Bachelor's,f,sourcing,1,26,3,1,0,0,84,0
35529,23620,Finance,region_2,Below Secondary,m,other,2,24,3,1,0,0,63,0
35531,50257,Legal,region_2,Bachelor's,m,other,1,25,1,1,0,0,56,0
35564,27317,Sales & Marketing,region_32,Bachelor's,m,other,2,30,5,1,1,0,48,0
35567,72712,Technology,region_26,Bachelor's,m,other,1,28,3,1,0,0,81,0
35571,61300,Procurement,region_2,Bachelor's,m,sourcing,1,23,5,1,1,0,68,0
35576,75172,Sales & Marketing,region_1,Bachelor's,f,other,1,29,5,1,1,0,45,1
35577,62370,Analytics,region_2,,f,other,1,24,3,1,0,0,83,0
35585,34304,Procurement,region_26,Bachelor's,m,other,1,29,3,1,0,0,72,0
35608,32671,HR,region_31,Bachelor's,m,other,1,27,3,1,0,0,50,0
35614,5540,Technology,region_14,Bachelor's,f,other,1,28,3,1,0,0,83,0
35637,41526,Operations,region_26,Bachelor's,m,sourcing,1,25,3,1,0,0,57,0
35723,56294,Sales & Marketing,region_22,,f,sourcing,1,27,3,1,0,0,52,0
35727,77284,Technology,region_16,Bachelor's,m,sourcing,1,27,3,1,0,0,82,1
35738,8742,Technology,region_6,Bachelor's,f,sourcing,1,27,3,1,0,0,78,0
35778,59024,Sales & Marketing,region_22,,m,other,2,25,5,1,1,0,50,0
35782,73201,Analytics,region_25,Bachelor's,m,other,1,31,3,1,0,0,84,0
35810,76832,HR,region_25,Bachelor's,f,other,1,27,3,1,0,0,48,0
35824,16843,Sales & Marketing,region_31,Bachelor's,m,sourcing,3,27,5,1,1,0,51,0
35836,17364,Sales & Marketing,region_2,,f,other,1,22,1,1,0,0,45,0
35848,9174,Technology,region_4,Bachelor's,m,sourcing,1,31,3,1,0,0,81,0
35854,66294,Finance,region_2,Below Secondary,m,other,2,23,5,1,1,0,59,0
35856,15380,Technology,region_13,Bachelor's,m,sourcing,1,25,3,1,0,0,82,0
35869,47710,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,30,5,1,1,0,87,1
35876,41906,Finance,region_30,Bachelor's,f,other,1,27,3,1,1,0,58,1
35888,56514,Finance,region_22,Bachelor's,m,other,1,25,3,1,1,0,56,0
35898,21172,Sales & Marketing,region_17,Bachelor's,m,other,1,26,3,1,0,0,50,0
35912,21791,Legal,region_2,Bachelor's,f,sourcing,1,30,3,1,0,0,61,0
35920,34244,Operations,region_26,Bachelor's,m,sourcing,1,28,3,1,0,0,58,0
35931,2761,Operations,region_2,Bachelor's,m,other,2,26,3,1,0,0,56,0
35976,10784,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,26,3,1,0,0,49,0
35999,53225,Analytics,region_23,Bachelor's,m,other,2,31,3,1,0,0,85,0
36025,28935,Sales & Marketing,region_2,Bachelor's,m,sourcing,4,27,3,1,0,0,52,0
36044,72967,Sales & Marketing,region_22,Bachelor's,f,sourcing,2,25,3,1,0,0,52,0
36061,49824,Sales & Marketing,region_5,Bachelor's,m,other,1,24,5,1,1,0,52,0
36076,7744,Finance,region_22,Below Secondary,f,other,1,23,3,1,0,0,62,0
36098,2453,Sales & Marketing,region_17,Bachelor's,m,other,1,27,5,1,1,0,47,1
36116,23199,Procurement,region_13,Bachelor's,m,sourcing,1,27,3,1,0,0,67,0
36126,52504,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,24,3,1,0,0,52,0
36130,67942,Sales & Marketing,region_22,Bachelor's,m,other,2,25,3,1,0,0,52,0
36200,65362,Sales & Marketing,region_12,Bachelor's,m,sourcing,1,29,3,1,0,0,50,0
36204,62379,Procurement,region_28,Bachelor's,m,sourcing,1,29,3,1,0,0,71,0
36218,15340,Procurement,region_13,Bachelor's,m,other,2,30,3,1,0,0,76,0
36220,26665,Sales & Marketing,region_12,Bachelor's,f,other,1,26,5,1,1,0,52,0
36224,69920,R&D,region_15,Master's & above,m,sourcing,1,31,3,1,0,0,84,0
36238,29478,Sales & Marketing,region_2,,m,other,1,24,4,1,1,0,43,0
36240,34854,Operations,region_7,Bachelor's,f,other,1,26,3,1,0,0,64,0
36253,3239,Finance,region_22,Bachelor's,m,other,1,29,5,1,1,0,55,0
36262,16937,Operations,region_22,Bachelor's,f,sourcing,2,29,3,1,0,0,62,0
36264,73814,Sales & Marketing,region_30,Bachelor's,m,other,1,28,3,1,0,0,51,0
36272,6054,Sales & Marketing,region_3,Bachelor's,m,other,1,29,3,1,0,0,48,0
36282,65271,Procurement,region_7,Bachelor's,m,other,1,29,5,1,1,0,72,0
36284,42662,Sales & Marketing,region_19,Bachelor's,m,sourcing,1,28,3,1,0,0,53,0
36318,48004,Analytics,region_22,Bachelor's,f,other,1,29,5,1,1,0,86,1
36341,76596,Sales & Marketing,region_18,Bachelor's,m,other,2,28,3,1,0,0,54,0
36367,21832,Operations,region_6,Bachelor's,f,other,1,27,5,1,1,0,63,0
36370,64564,Sales & Marketing,region_8,Bachelor's,m,other,1,27,3,1,0,0,47,0
36371,26276,Sales & Marketing,region_22,Bachelor's,m,other,1,28,4,1,0,0,64,1
36386,21651,Finance,region_11,Bachelor's,m,other,1,30,5,1,1,0,62,0
36394,48912,Sales & Marketing,region_6,Bachelor's,f,other,1,28,4,1,1,0,43,0
36397,63276,Technology,region_28,Bachelor's,m,sourcing,1,27,3,1,0,0,81,0
36402,52856,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,26,3,1,0,0,50,0
36410,1894,Legal,region_2,Below Secondary,m,sourcing,1,26,3,1,0,0,58,0
36429,75478,Analytics,region_15,Bachelor's,m,other,1,24,3,1,0,0,84,0
36449,46127,Technology,region_22,Bachelor's,f,sourcing,2,29,4,1,1,0,75,0
36454,52574,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,22,3,1,0,0,50,0
36481,17799,HR,region_2,Bachelor's,m,sourcing,1,28,3,1,0,0,43,0
36485,30521,Technology,region_22,Bachelor's,m,other,1,24,3,1,0,0,83,0
36498,20644,Technology,region_2,Below Secondary,f,sourcing,1,25,5,1,1,0,83,0
36531,37339,Operations,region_1,Bachelor's,m,other,1,25,5,1,1,0,62,0
36537,8086,Operations,region_22,Bachelor's,f,sourcing,1,24,3,1,0,0,57,0
36540,9032,Sales & Marketing,region_23,Bachelor's,m,other,1,31,3,1,0,0,53,0
36557,69924,Operations,region_11,Bachelor's,m,sourcing,1,28,3,1,0,0,62,0
36582,72053,Sales & Marketing,region_22,Bachelor's,m,referred,2,27,5,1,1,0,47,0
36608,21868,Analytics,region_22,Bachelor's,m,other,3,27,3,1,0,0,85,0
36633,48633,Technology,region_2,Bachelor's,m,other,1,27,3,1,0,0,80,0
36642,5766,Analytics,region_17,Bachelor's,m,sourcing,1,29,5,1,1,0,83,0
36648,54089,Procurement,region_31,Bachelor's,f,other,1,29,3,1,0,0,68,0
36655,66393,Finance,region_2,,m,sourcing,1,29,3,1,0,0,58,0
36657,20628,Technology,region_22,Bachelor's,m,sourcing,1,27,5,1,1,0,78,0
36673,8413,Procurement,region_2,Below Secondary,f,other,1,24,3,1,0,0,74,0
36702,22737,Procurement,region_7,Bachelor's,f,other,1,30,5,1,1,0,72,1
36712,1841,Technology,region_2,Bachelor's,m,referred,1,29,5,1,1,0,79,0
36713,59206,Analytics,region_22,Bachelor's,m,referred,1,27,5,1,0,0,86,0
36715,32315,Procurement,region_5,Bachelor's,f,sourcing,1,26,3,1,0,0,69,0
36743,49364,Analytics,region_26,Bachelor's,m,other,1,27,3,1,0,0,85,0
36753,68951,Sales & Marketing,region_22,Bachelor's,m,other,3,25,5,1,1,0,53,0
36776,23434,Operations,region_22,Bachelor's,m,sourcing,1,24,5,1,1,0,59,0
36781,22357,Technology,region_22,Bachelor's,f,other,3,30,3,1,0,0,76,0
36784,14331,Operations,region_22,Bachelor's,m,other,1,27,4,1,0,0,73,1
36785,49302,HR,region_2,Below Secondary,f,other,1,21,5,1,1,0,47,0
36807,37603,Sales & Marketing,region_26,Bachelor's,m,other,2,26,5,1,0,0,61,1
36817,71028,Technology,region_22,Bachelor's,m,other,1,26,3,1,0,0,73,0
36852,30609,Procurement,region_13,Bachelor's,f,other,1,32,3,1,0,0,67,0
36855,42624,Sales & Marketing,region_7,Bachelor's,m,other,1,24,5,1,1,0,51,0
36869,62974,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,24,3,1,0,0,52,0
36871,11843,Finance,region_22,Bachelor's,m,other,1,30,3,1,1,0,63,0
36875,19764,Operations,region_8,Bachelor's,m,sourcing,1,24,3,1,0,0,55,0
36878,49336,Finance,region_11,Bachelor's,m,sourcing,2,28,5,1,1,0,61,0
36880,68956,Procurement,region_26,Bachelor's,m,other,1,30,3,1,0,0,70,0
36881,19651,Technology,region_22,Bachelor's,m,other,2,26,4,1,1,0,78,0
36883,48454,Analytics,region_22,Bachelor's,f,sourcing,1,27,5,1,0,0,83,0
36892,55947,Sales & Marketing,region_27,Bachelor's,m,other,1,27,3,1,0,0,51,0
36938,62079,Sales & Marketing,region_9,Bachelor's,m,other,1,28,3,1,0,0,53,0
36956,37693,Procurement,region_13,Bachelor's,m,sourcing,1,26,5,1,1,0,66,0
36957,33072,Procurement,region_22,Bachelor's,m,other,1,28,5,1,1,0,70,1
36968,23836,Technology,region_2,Below Secondary,m,sourcing,1,24,3,1,1,0,77,1
37012,19112,HR,region_2,Bachelor's,m,other,2,29,5,1,1,0,47,0
37079,6302,Technology,region_7,Below Secondary,m,other,4,26,3,1,1,0,74,0
37089,28641,Sales & Marketing,region_31,Bachelor's,f,other,4,30,3,1,0,0,48,0
37095,16523,Sales & Marketing,region_1,Bachelor's,f,sourcing,1,25,3,1,0,0,50,0
37112,43834,Analytics,region_25,Bachelor's,m,other,1,28,5,1,1,0,82,1
37116,42059,Sales & Marketing,region_32,Bachelor's,m,other,1,25,5,1,1,0,50,1
37137,56591,HR,region_2,Bachelor's,f,sourcing,1,28,2,1,0,0,56,0
37149,58982,Technology,region_2,Bachelor's,m,sourcing,1,30,3,1,0,0,76,0
37151,5412,Analytics,region_32,Bachelor's,m,other,2,25,3,1,0,0,82,0
37156,21839,Sales & Marketing,region_12,Bachelor's,m,other,1,29,3,1,0,0,47,0
37163,74518,Procurement,region_22,Bachelor's,f,sourcing,2,28,3,1,0,0,65,0
37171,50467,Operations,region_5,Bachelor's,m,other,1,28,5,1,1,0,62,0
37184,32454,Sales & Marketing,region_27,,m,other,1,23,3,1,0,0,55,0
37190,56946,Operations,region_29,Bachelor's,m,other,1,26,3,1,0,0,55,0
37198,54114,Finance,region_2,Bachelor's,m,sourcing,1,27,3,1,0,0,56,0
37200,45136,Analytics,region_32,,m,sourcing,1,24,3,1,0,0,81,0
37204,53051,Procurement,region_17,Bachelor's,f,sourcing,1,29,3,1,0,0,65,0
37208,68727,Operations,region_23,Bachelor's,f,sourcing,1,28,3,1,0,0,65,0
37239,51886,Technology,region_28,Bachelor's,f,other,1,29,3,1,0,0,81,0
37260,29476,Technology,region_11,Bachelor's,f,other,1,29,4,1,1,0,80,0
37261,34028,R&D,region_8,Bachelor's,m,other,1,30,3,1,0,0,83,0
37265,57167,Sales & Marketing,region_12,Bachelor's,m,other,1,27,3,1,0,0,48,0
37273,9736,Analytics,region_29,Bachelor's,m,sourcing,1,25,5,1,1,0,80,0
37285,5451,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,26,3,1,0,0,47,0
37293,48571,Technology,region_21,Bachelor's,m,sourcing,1,27,3,1,1,0,77,0
37354,49770,Finance,region_15,Bachelor's,m,other,1,29,5,1,1,0,59,0
37365,25870,Operations,region_22,Bachelor's,m,other,1,30,4,1,1,0,93,1
37366,4503,HR,region_22,Below Secondary,f,sourcing,1,23,3,1,0,0,48,0
37371,37896,Sales & Marketing,region_27,,m,sourcing,1,28,3,1,0,0,52,0
37407,9421,Legal,region_13,Bachelor's,m,sourcing,1,27,3,1,0,0,58,0
37411,60878,Operations,region_17,Bachelor's,m,other,1,29,3,1,0,0,57,0
37418,46019,Procurement,region_2,Bachelor's,f,other,1,30,3,1,0,0,70,0
37451,74713,Operations,region_22,Bachelor's,f,other,2,27,3,1,0,0,57,0
37463,43239,Technology,region_22,Bachelor's,m,sourcing,1,26,4,1,1,0,81,1
37472,22075,Sales & Marketing,region_22,Bachelor's,f,other,1,29,5,1,1,0,49,1
37483,1030,Procurement,region_7,Bachelor's,m,other,1,29,5,1,1,0,70,0
37510,59278,Operations,region_31,Bachelor's,f,sourcing,1,26,3,1,0,0,59,0
37521,23152,Legal,region_22,Bachelor's,f,other,1,27,5,1,1,0,58,0
37554,30573,HR,region_17,Bachelor's,m,sourcing,1,27,2,1,1,0,44,0
37556,26502,Procurement,region_2,Bachelor's,m,sourcing,2,29,5,1,1,0,72,0
37557,1899,Sales & Marketing,region_28,Bachelor's,m,other,1,29,3,1,0,0,49,0
37567,10023,Analytics,region_5,Bachelor's,m,other,1,31,3,1,0,0,81,0
37576,60958,HR,region_15,Bachelor's,m,sourcing,1,24,4,1,0,0,47,0
37587,36714,Analytics,region_25,Bachelor's,m,other,1,27,3,1,0,0,85,0
37604,74287,Technology,region_27,Bachelor's,f,sourcing,1,28,3,1,0,0,80,0
37607,18374,HR,region_31,Bachelor's,m,sourcing,1,27,4,1,1,0,46,0
37608,49066,Procurement,region_15,Bachelor's,m,other,1,31,5,1,1,0,75,0
37611,35563,Sales & Marketing,region_13,Bachelor's,m,other,1,29,5,1,1,0,49,0
37616,69047,Procurement,region_12,Bachelor's,f,other,1,32,3,1,0,0,76,0
37632,17589,Sales & Marketing,region_27,Bachelor's,m,other,1,23,3,1,0,0,47,0
37645,607,R&D,region_26,Master's & above,m,sourcing,2,29,3,1,0,0,88,1
37668,24402,Legal,region_4,Bachelor's,m,sourcing,2,29,1,1,1,0,62,0
37679,60093,Operations,region_22,Bachelor's,m,referred,1,29,5,1,1,0,59,0
37681,2733,Sales & Marketing,region_14,Bachelor's,m,sourcing,1,29,5,1,1,0,48,1
37692,48559,Sales & Marketing,region_18,Bachelor's,m,other,1,25,3,1,0,0,51,0
37717,62551,Technology,region_2,Bachelor's,m,referred,1,29,4,1,1,0,78,0
37722,35470,Sales & Marketing,region_16,Bachelor's,f,sourcing,1,30,3,1,1,0,51,0
37738,43021,Sales & Marketing,region_2,Bachelor's,m,other,1,29,5,1,1,0,48,0
37740,10728,Sales & Marketing,region_20,Bachelor's,f,other,2,30,1,1,0,0,44,0
37783,43976,Procurement,region_22,Bachelor's,f,other,3,30,5,1,1,0,72,0
37806,29539,Technology,region_10,Bachelor's,m,other,1,30,3,1,0,0,82,0
37816,21724,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,26,3,1,0,0,53,0
37823,53304,Analytics,region_22,Bachelor's,m,other,2,26,3,1,0,0,85,0
37835,71671,Legal,region_2,Bachelor's,f,sourcing,1,27,3,1,0,0,61,0
37838,316,Analytics,region_29,Bachelor's,m,other,1,31,4,1,1,1,94,1
37846,56828,Operations,region_11,Bachelor's,f,sourcing,1,31,3,1,0,0,62,0
37871,56582,Procurement,region_5,Bachelor's,f,sourcing,1,25,3,1,0,0,70,0
37891,38265,HR,region_26,Below Secondary,m,sourcing,1,23,3,1,0,0,46,0
37927,49440,Technology,region_2,Below Secondary,f,other,1,21,3,1,0,0,78,0
37931,13951,Operations,region_2,Below Secondary,f,sourcing,1,22,3,1,0,0,61,0
37956,30951,Sales & Marketing,region_2,,m,other,1,20,3,1,0,0,47,0
37960,39389,Technology,region_5,Bachelor's,m,other,1,24,3,1,0,0,79,0
37976,44729,Procurement,region_2,Below Secondary,f,other,1,21,5,1,1,0,70,0
37979,42714,Sales & Marketing,region_2,,m,sourcing,1,25,5,1,1,0,51,0
37993,29121,Sales & Marketing,region_2,Bachelor's,m,referred,1,29,5,1,1,0,48,0
37997,77465,Sales & Marketing,region_7,Bachelor's,m,other,1,27,5,1,1,0,50,0
38002,15732,Operations,region_2,Below Secondary,m,other,2,24,5,1,1,0,55,0
38004,69128,Operations,region_32,Bachelor's,m,other,2,30,3,1,0,0,60,0
38023,1907,Sales & Marketing,region_30,Bachelor's,m,other,1,24,3,1,0,0,53,0
38045,20014,Analytics,region_22,Bachelor's,f,sourcing,2,26,3,1,0,0,84,0
38048,34403,Technology,region_26,Bachelor's,f,other,1,27,3,1,0,0,79,0
38060,38168,Finance,region_2,Bachelor's,m,other,1,28,3,1,0,0,61,0
38070,45758,Legal,region_2,Bachelor's,m,other,1,26,3,1,0,0,60,0
38119,48766,Technology,region_7,Bachelor's,f,sourcing,1,24,4,1,1,0,80,0
38147,40642,Procurement,region_26,Bachelor's,m,sourcing,1,28,3,1,0,0,67,0
38151,74157,Technology,region_22,Below Secondary,f,other,1,22,3,1,1,0,81,0
38162,15102,Technology,region_5,Bachelor's,m,sourcing,1,30,3,1,0,0,74,0
38164,14770,Procurement,region_2,Below Secondary,m,sourcing,1,20,5,1,1,0,65,0
38175,44249,Operations,region_22,Below Secondary,m,sourcing,1,22,3,1,0,0,55,0
38179,72175,Sales & Marketing,region_2,,m,sourcing,3,25,5,1,1,0,50,0
38198,20426,Sales & Marketing,region_15,Bachelor's,f,other,1,29,1,1,0,0,50,0
38218,21177,Operations,region_27,Bachelor's,m,other,1,26,3,1,0,0,62,0
38225,66747,Sales & Marketing,region_16,,m,other,1,25,5,1,1,0,46,1
38228,58161,Sales & Marketing,region_12,Bachelor's,m,sourcing,2,30,3,1,0,0,50,0
38231,24169,Sales & Marketing,region_32,,m,other,1,26,3,1,0,0,50,0
38259,30258,Procurement,region_4,Bachelor's,m,other,2,27,5,1,1,0,71,0
